,대회날짜,대회명,선수이름,챔피언,스펠1,스펠2,승/패,킬,데스,어시,KDA,킬관여율
23666,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,CJ B Emperor,케이틀린,점멸,방어막,패,0,3,3,1,75%
23667,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,CJ B Lustboy,나미,회복,점멸,패,0,5,3,0.6,75%
23668,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,CJ B DayDream,리 신,점멸,강타,패,1,4,1,0.5,50%
23669,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,CJ B Ambition,니달리,회복,점멸,패,0,4,3,0.8,75%
23670,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,NJWS GorillA,쓰레쉬,점화,점멸,승,0,2,1,7,78%
23671,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,NJWS Watch,이블린,강타,점멸,승,1,0,1,15.6,72%
23672,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,NJWS Zefa,트위치,회복,점멸,승,5,1,8,13,72%
23673,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,NJWS Ggoong,룰루,점화,점멸,승,7,1,5,12,67%
23674,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 2세트,NJWS SAVE,쉬바나,점멸,점화,승,5,0,7,14.4,67%
23675,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,NJWS GorillA,나미,점화,점멸,승,2,0,1,15.6,72%
23676,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,NJWS Zefa,루시안,회복,점멸,승,1,1,4,5,28%
23677,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,NJWS Ggoong,트위스티드 페이트,유체화,점멸,승,1,1,5,15,83%
23678,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,NJWS Watch,리 신,강타,점멸,승,3,0,1,16.8,78%
23679,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,NJWS SAVE,쉬바나,점멸,점화,승,2,1,6,8,44%
23680,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,CJ B Flame,문도 박사,순간이동,점멸,패,0,2,0,0,0%
23681,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,CJ B Emperor,케이틀린,점멸,회복,패,1,4,0,0.3,50%
23682,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,CJ B Lustboy,쓰레쉬,점화,점멸,패,0,3,1,0.3,50%
23683,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,CJ B DayDream,엘리스,점멸,강타,패,0,4,2,0.5,100%
23684,14.05.02,2014 HOT6 챔피언스 스프링 4강 B조 1세트,CJ B Ambition,룰루,점화,점멸,패,1,5,0,0.2,50%
23685,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,Jin Air Fly,소라카,점화,점멸,승,3,1,9,12,100%
23686,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,Jin Air Cpt Jack,이즈리얼,점멸,회복,승,5,0,7,14.4,100%
23687,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,Jin Air XD,나미,탈진,점멸,승,0,0,1,14.4,100%
23688,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,Jin Air RealFoxy,리 신,강타,점멸,승,2,0,8,12,83%
23689,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,Jin Air TrAce,문도 박사,순간이동,점멸,승,2,1,3,5,42%
23690,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,kt Hachani,모르가나,점멸,점화,패,0,4,2,0.5,100%
23691,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,kt Rookie,카타리나,점화,점멸,패,0,3,0,0,0%
23692,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,KT ssumday,잭스,점화,점멸,패,1,1,0,1,50%
23693,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,kt Arrow,코그모,점멸,회복,패,1,2,1,1,100%
23694,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 3세트,kt KaKAO,카직스,강타,점멸,패,0,2,2,1,100%
23695,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,kt inSec,야스오,강타,점멸,패,2,1,1,1.3,81%
23696,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,kt Score,트위치,회복,점멸,패,1,6,5,2.5,94%
23697,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,kt Zero,벨코즈,점멸,점화,패,0,7,1,1.7,75%
23698,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,kt Ryu,룰루,점멸,점화,패,2,2,9,5.5,69%
23699,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,kt Leopard,쉬바나,점화,점멸,패,2,2,9,5.5,69%
23700,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,Jin Air Fly,니달리,회복,점멸,승,7,0,1,20.4,63%
23701,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,Jin Air Cpt Jack,이즈리얼,점멸,회복,승,9,2,1,11,81%
23702,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,Jin Air XD,레오나,점화,점멸,승,3,6,1,3.2,70%
23703,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,Jin Air TrAce,문도 박사,순간이동,점멸,승,6,2,8,7,52%
23704,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 2세트,Jin Air Radar,카직스,강타,점멸,승,2,6,1,3,67%
23705,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,Jin Air Miso,이렐리아,점멸,순간이동,패,1,8,2,0.4,60%
23706,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,Jin Air Mystic,이즈리얼,점화,점멸,패,1,5,1,0.4,40%
23707,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,Jin Air RealFoxy,녹턴,강타,점멸,패,0,5,1,0.2,20%
23708,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,Ganked by mom,모르가나,순간이동,점멸,패,2,5,2,0.8,80%
23709,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,Jin Air kish,소라카,회복,점멸,패,1,3,2,1,60%
23710,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,kt Hachani,알리스타,점멸,점화,승,1,1,1,19,73%
23711,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,kt Arrow,트위치,점멸,회복,승,3,0,1,16.8,54%
23712,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,KT ssumday,잭스,순간이동,점멸,승,8,2,7,7.5,58%
23713,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,kt KaKAO,이블린,강타,점멸,승,7,0,1,24,77%
23714,14.05.01,2014 SKT LTE-A 마스터즈  풀리그 20일차 1세트,kt Rookie,룰루,점화,점멸,승,7,2,1,9.5,73%
23715,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Deft,코그모,회복,점멸,승,4,5,1,3.2,64%
23716,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Acorn,레넥톤,점화,점멸,승,5,1,1,21,84%
23717,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG dade,야스오,점화,점멸,승,2,5,1,3.6,72%
23718,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Spirit,카직스,강타,점멸,승,1,0,1,26.4,88%
23719,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Heart,나미,탈진,점멸,승,2,1,2,23,92%
23720,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Mata,애니,탈진,점멸,패,1,6,7,1.3,67%
23721,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Mata,룰루,점화,점멸,패,5,4,7,3,100%
23722,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG imp,미스 포츈,방어막,점멸,패,3,6,6,1.5,75%
23723,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG Looper,문도 박사,점멸,순간이동,패,2,3,6,2.7,67%
23724,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 4세트,SAMSUNG DanDy,리 신,강타,점멸,패,1,6,1,1.8,92%
23725,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG PawN,룰루,점화,점멸,패,0,4,0,0,0%
23726,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Mata,나미,탈진,점멸,패,0,2,1,0.5,100%
23727,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG DanDy,카직스,강타,점멸,패,0,4,1,0.3,100%
23728,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG imp,이즈리얼,회복,점멸,패,0,2,0,0,0%
23729,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Looper,라이즈,점멸,순간이동,패,1,3,0,0.3,100%
23730,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Heart,소나,탈진,점멸,승,1,0,1,13.2,73%
23731,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Acorn,이렐리아,순간이동,점멸,승,4,0,5,10.8,60%
23732,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG dade,소라카,회복,점멸,승,2,1,1,13,87%
23733,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Deft,코그모,회복,점멸,승,3,0,7,12,67%
23734,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 3세트,SAMSUNG Spirit,리 신,강타,점멸,승,5,0,9,16.8,93%
23735,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG dade,야스오,점화,점멸,승,7,2,4,5.5,73%
23736,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Deft,이즈리얼,점멸,회복,승,5,0,8,15.6,87%
23737,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Acorn,레넥톤,점화,점멸,승,0,2,7,3.5,47%
23738,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Spirit,카직스,강타,점멸,승,1,2,5,3,40%
23739,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Heart,소라카,탈진,점멸,승,2,1,1,14,93%
23740,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Looper,쉬바나,순간이동,점멸,패,3,2,3,3,86%
23741,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG PawN,니달리,방어막,점멸,패,1,3,1,0.7,29%
23742,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG imp,트위치,방어막,점멸,패,0,4,5,1.3,71%
23743,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG Mata,레오나,점화,점멸,패,0,2,5,2.5,71%
23744,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 2세트,SAMSUNG DanDy,리 신,강타,점멸,패,3,4,3,1.5,86%
23745,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG PawN,룰루,점화,점멸,승,4,1,1,14,93%
23746,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG imp,미스 포츈,방어막,점멸,승,3,1,7,10,67%
23747,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Mata,애니,점화,점멸,승,3,1,2,5,33%
23748,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG DanDy,리 신,강타,점멸,승,2,0,1,14.4,80%
23749,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Looper,문도 박사,점멸,순간이동,승,3,1,5,8,53%
23750,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG dade,카르마,순간이동,점멸,패,1,4,1,0.5,50%
23751,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Spirit,녹턴,강타,점멸,패,0,4,4,1,100%
23752,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Deft,이즈리얼,점멸,회복,패,1,3,1,0.7,50%
23753,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Acorn,카직스,점화,점멸,패,2,2,0,1,50%
23754,14.04.30,2014 HOT6 챔피언스 스프링 4강 A조 1세트,SAMSUNG Heart,소라카,점멸,탈진,패,0,2,2,1,50%
23755,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,kt Leopard,레넥톤,점화,점멸,패,1,4,5,1.5,46%
23756,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,kt Ryu,트위스티드 페이트,점멸,유체화,패,1,4,1,2.8,85%
23757,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,kt inSec,판테온,강타,점멸,패,3,7,8,1.6,85%
23758,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,kt Mafa,레오나,점화,점멸,패,1,2,1,6,92%
23759,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,kt Score,징크스,회복,점멸,패,7,2,4,5.5,85%
23760,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,NJBS Limit,럼블,점화,점멸,승,4,1,9,13,68%
23761,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,NJBS Nagne,제드,점멸,점화,승,8,3,3,3.7,58%
23762,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,NJBS Cain,소나,점멸,회복,승,1,4,1,3,63%
23763,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,NJBS Pray,이즈리얼,정화,점멸,승,3,2,1,7,74%
23764,14.04.29,2014 bigfile NLB 스프링 4강 B조 4세트,NJBS Helios,리 신,강타,점멸,승,3,3,9,4,63%
23765,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,NJBS Nagne,트위스티드 페이트,점멸,유체화,승,4,1,7,11,65%
23766,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,NJBS Helios,이블린,강타,점멸,승,1,3,1,4.7,82%
23767,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,NJBS Limit,잭스,순간이동,점멸,승,6,0,4,12,59%
23768,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,NJBS Cain,레오나,점멸,탈진,승,0,1,1,10,59%
23769,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,NJBS Pray,루시안,회복,점멸,승,6,0,5,13.2,65%
23770,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,kt Mafa,말파이트,점화,점멸,패,0,1,2,2,40%
23771,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,kt Leopard,라이즈,순간이동,점멸,패,2,5,1,0.6,60%
23772,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,kt Ryu,야스오,점멸,점화,패,1,4,2,0.8,60%
23773,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,kt Score,이즈리얼,회복,점멸,패,0,2,2,1,40%
23774,14.04.29,2014 bigfile NLB 스프링 4강 B조 3세트,kt inSec,리 신,강타,점멸,패,2,5,2,0.8,80%
23775,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,kt Ryu,야스오,점멸,점화,패,1,5,0,0.2,100%
23776,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,kt Leopard,쉬바나,순간이동,점멸,패,0,3,0,0,0%
23777,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,kt Mafa,알리스타,탈진,점멸,패,0,3,0,0,0%
23778,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,kt Score,루시안,회복,점멸,패,0,2,1,0.5,100%
23779,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,kt inSec,엘리스,강타,점멸,패,0,4,0,0,0%
23780,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,NJBS Nagne,니달리,점멸,탈진,승,2,0,8,12,59%
23781,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,NJBS Limit,럼블,점화,점멸,승,7,0,8,18,88%
23782,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,NJBS Cain,레오나,점멸,탈진,승,0,1,8,8,47%
23783,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,NJBS Pray,징크스,회복,점멸,승,4,0,6,12,59%
23784,14.04.29,2014 bigfile NLB 스프링 4강 B조 2세트,NJBS Helios,리 신,강타,점멸,승,4,1,7,11,65%
23785,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,NJBS Nagne,오리아나,점멸,유체화,패,1,5,1,0.4,29%
23786,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,NJBS Cain,애니,점멸,회복,패,0,3,5,1.7,71%
23787,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,NJBS Pray,드레이븐,정화,점멸,패,3,5,1,0.8,57%
23788,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,NJBS Limit,렝가,순간이동,점멸,패,2,5,5,1.4,100%
23789,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,NJBS Helios,리 신,강타,점멸,패,1,3,3,1.3,57%
23790,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,kt Mafa,레오나,탈진,점멸,승,1,1,1,12,57%
23791,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,kt Leopard,레넥톤,점화,점멸,승,3,0,1,19.2,76%
23792,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,kt inSec,잭스,강타,점멸,승,1,4,8,2.3,43%
23793,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,kt Score,루시안,회복,점멸,승,7,1,1,17,81%
23794,14.04.29,2014 bigfile NLB 스프링 4강 B조 1세트,kt Ryu,룰루,점멸,점화,승,9,1,1,20,95%
23795,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,SKT T1 bengi,누누,강타,점멸,패,0,6,1,1.7,59%
23796,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,SKT T1 Faker,트위스티드 페이트,탈진,점멸,패,2,6,6,1.3,47%
23797,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,SKT T1 Piglet,루시안,점멸,회복,패,1,1,5,17,100%
23798,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,SKT T1 PoohManDu,레오나,탈진,점멸,패,3,3,9,4,71%
23799,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,SKT T1 impact,레넥톤,점멸,점화,패,0,4,1,2.5,59%
23800,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,CJ F MadLife,알리스타,점멸,회복,승,2,5,9,2.2,55%
23801,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,CJ F Space,징크스,점멸,정화,승,8,5,3,2.2,55%
23802,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,CJ F CoCo,니달리,회복,점멸,승,5,1,1,15,75%
23803,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,CJ F Swift,엘리스,강타,점멸,승,4,2,1,8.5,85%
23804,14.04.28,2014 bigfile NLB 스프링 4강 A조 4세트,CJ F Shy,잭스,순간이동,점멸,승,1,4,8,2.3,45%
23805,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,CJ F Swift,엘리스,강타,점멸,패,0,4,2,0.5,22%
23806,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,CJ F Space,루시안,점멸,방어막,패,4,5,1,1,56%
23807,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,CJ F MadLife,쓰레쉬,점멸,회복,패,0,4,4,1,44%
23808,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,CJ F Shy,쉬바나,점화,점멸,패,3,6,2,0.8,56%
23809,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,CJ F CoCo,룰루,점화,점멸,패,2,1,4,6,67%
23810,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,SKT T1 Faker,니달리,회복,점멸,승,5,0,8,15.6,65%
23811,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,SKT T1 bengi,이블린,강타,점멸,승,3,1,8,11,55%
23812,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,SKT T1 PoohManDu,레오나,점화,점멸,승,1,3,1,3.7,55%
23813,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,SKT T1 impact,문도 박사,점멸,순간이동,승,2,3,7,3,45%
23814,14.04.28,2014 bigfile NLB 스프링 4강 A조 3세트,SKT T1 Piglet,트위치,점멸,회복,승,9,2,3,6,60%
23815,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,SKT T1 Faker,야스오,점화,점멸,패,2,8,8,1.3,83%
23816,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,SKT T1 PoohManDu,자이라,점화,점멸,패,0,4,8,2,67%
23817,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,SKT T1 bengi,리 신,강타,점멸,패,3,5,3,1.2,50%
23818,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,SKT T1 Piglet,코그모,점멸,회복,패,6,2,3,4.5,75%
23819,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,SKT T1 impact,룰루,점멸,순간이동,패,1,3,5,2,50%
23820,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,CJ F CoCo,니달리,탈진,점멸,승,3,2,1,8,73%
23821,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,CJ F MadLife,카르마,점멸,점화,승,3,2,8,5.5,50%
23822,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,CJ F Shy,쉬바나,순간이동,점멸,승,2,4,9,2.8,50%
23823,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,CJ F Space,징크스,점멸,회복,승,7,1,6,13,59%
23824,14.04.28,2014 bigfile NLB 스프링 4강 A조 2세트,CJ F Swift,카직스,강타,점멸,승,7,3,7,4.7,64%
23825,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,CJ F Swift,카직스,강타,점멸,승,6,2,6,6,100%
23826,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,CJ F Shy,쉬바나,점화,점멸,승,1,0,6,8.4,58%
23827,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,CJ F MadLife,쓰레쉬,점멸,점화,승,1,4,7,2,67%
23828,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,CJ F Space,트위치,점멸,회복,승,3,2,8,5.5,92%
23829,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,CJ F CoCo,룰루,점화,점멸,승,1,0,8,10.8,75%
23830,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,SKT T1 PoohManDu,나미,탈진,점멸,패,1,3,3,1.3,50%
23831,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,SKT T1 Faker,소라카,회복,점멸,패,2,3,4,2,75%
23832,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,SKT T1 impact,문도 박사,점멸,순간이동,패,1,2,3,2,50%
23833,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,SKT T1 Piglet,코그모,점멸,회복,패,3,2,2,2.5,63%
23834,14.04.28,2014 bigfile NLB 스프링 4강 A조 1세트,SKT T1 bengi,리 신,강타,점멸,패,1,2,4,2.5,63%
23835,14.04.27,2014 SKT LTE-A 마스터즈  풀리그 19일차 3세트,IM Bbuing,블리츠크랭크,탈진,점멸,패,0,1,6,0.6,40%
23836,14.04.27,2014 SKT LTE-A 마스터즈  풀리그 19일차 3세트,IM Violet,루시안,점멸,회복,패,3,5,3,1.2,40%
23837,14.04.27,2014 SKT LTE-A 마스터즈  풀리그 19일차 3세트,IM Reign Over,이블린,강타,점멸,패,3,7,4,1,47%
23838,14.04.27,2014 SKT LTE-A 마스터즈  풀리그 19일차 3세트,IM Apple,잭스,점멸,순간이동,패,3,8,8,1.4,73%
23839,14.04.27,2014 SKT LTE-A 마스터즈  풀리그 19일차 3세트,IM KurO,룰루,점멸,점화,패,6,3,4,3.3,67%
